0.12175                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12185                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12195                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12205                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12215                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12225                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12235                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12245                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12255                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12265                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12275                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12285                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12295                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12305                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12315                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12325                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12335                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12345                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12355                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12365                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12375                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12385                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12395                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12405                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12415                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12425                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12435                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12445                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12455                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12465                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12475                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12485                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12495                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12505                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12515                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12525                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12535                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12545                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12555                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12565                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12575                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12585                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12595                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12605                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12615                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12625                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12635                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12645                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12655                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12665                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12675                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12685                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12695                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12705                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12715                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12725                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12735                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12745                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12755                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12765                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12775                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12785                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12795                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12805                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12815                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12825                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12835                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12845                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12855                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12865                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12875                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12885                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12895                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12905                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12915                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12925                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12935                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12945                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12955                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12965                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12975                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12985                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.12995                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13005                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13015                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13025                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13035                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13045                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13055                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13065                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13075                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13085                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13095                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13105                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13115                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13125                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13135                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13145                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13155                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13165                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13175                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13185                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13195                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13205                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13215                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13225                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13235                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13245                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13255                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13265                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13275                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13285                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13295                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13305                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13315                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13325                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13335                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13345                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13355                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13365                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13375                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13385                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13395                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13405                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13415                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13425                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13435                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13445                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13455                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13465                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13475                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13485                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13495                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13505                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13515                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13525                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13535                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13545                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13555                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13565                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13575                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13585                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13595                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13605                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13615                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13625                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13635                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13645                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13655                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13665                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13675                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13685                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13695                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13705                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13715                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13725                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13735                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13745                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13755                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13765                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13775                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13785                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13795                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13805                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13815                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13825                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13835                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13845                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13855                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13865                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13875                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13885                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13895                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13905                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13915                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13925                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13935                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13945                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13955                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13965                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13975                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13985                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.13995                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14005                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14015                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14025                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14035                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14045                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14055                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14065                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14075                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14085                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14095                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14105                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14115                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14125                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14135                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14145                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14155                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14165                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14175                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14185                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14195                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14205                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14215                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14225                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14235                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14245                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14255                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14265                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14275                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14285                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14295                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14305                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14315                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14325                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14335                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14345                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14355                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14365                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14375                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14385                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14395                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14405                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14415                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14425                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14435                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14445                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14455                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14465                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14475                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14485                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14495                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14505                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14515                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14525                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14535                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14545                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14555                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14565                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14575                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14585                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14595                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14605                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14615                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14625                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14635                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14645                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14655                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14665                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14675                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14685                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14695                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14705                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14715                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
0.14725                 0.00025                 0.00025                       0                       0                       0                  100000                 348.432
